timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-05-11,0.00008299,0.00008399,0.00007492,0.00008064,61895525.00000000,1526083199999,4921.14670044,107263,29984235.00000000,2382.27844957,0
2018-05-12,0.00008064,0.00008211,0.00007666,0.00008094,36094701.00000000,1526169599999,2884.93530461,56672,17330192.00000000,1386.10018234,0
2018-05-13,0.00008096,0.00008590,0.00007962,0.00008414,35755825.00000000,1526255999999,2968.81315124,60066,16469909.00000000,1368.36248214,0
2018-05-14,0.00008404,0.00008579,0.00008243,0.00008401,41858545.00000000,1526342399999,3526.21831250,66320,19426430.00000000,1637.08784987,0
2018-05-15,0.00008391,0.00008525,0.00008100,0.00008145,36177810.00000000,1526428799999,3020.90487155,58909,17578999.00000000,1467.86051228,0
2018-05-16,0.00008155,0.00008550,0.00008069,0.00008475,36470306.00000000,1526515199999,3008.41946426,53470,18794748.00000000,1550.90804742,0
2018-05-17,0.00008486,0.00008486,0.00008100,0.00008181,29587449.00000000,1526601599999,2459.77819253,51794,14913320.00000000,1240.21151819,0
2018-05-18,0.00008175,0.00008302,0.00008035,0.00008216,28978552.00000000,1526687999999,2382.89535855,45851,14264248.00000000,1173.16292384,0
2018-05-19,0.00008226,0.00008269,0.00008110,0.00008194,22186394.00000000,1526774399999,1812.52348064,37429,11372434.00000000,929.28212644,0
2018-05-20,0.00008194,0.00008316,0.00008150,0.00008206,25645365.00000000,1526860799999,2107.69192917,41965,12603386.00000000,1036.02041508,0
2018-05-21,0.00008207,0.00008300,0.00008000,0.00008058,26954830.00000000,1526947199999,2188.46194510,44173,13602365.00000000,1104.48811259,0
2018-05-22,0.00008064,0.00008144,0.00007931,0.00007994,26342216.00000000,1527033599999,2127.29645110,42679,12950432.00000000,1046.03118881,0
2018-05-23,0.00007991,0.00008075,0.00007660,0.00007874,41475671.00000000,1527119999999,3270.40103567,66169,19735802.00000000,1556.55857806,0
2018-05-24,0.00007873,0.00008390,0.00007867,0.00008303,40977849.00000000,1527206399999,3334.80714351,62716,20185316.00000000,1644.03995014,0
2018-05-25,0.00008303,0.00008360,0.00008050,0.00008121,29114985.00000000,1527292799999,2385.78966658,44407,14119995.00000000,1157.03670243,0
2018-05-26,0.00008117,0.00008310,0.00008063,0.00008302,23175095.00000000,1527379199999,1901.20487618,37911,11615869.00000000,953.20344954,0
2018-05-27,0.00008305,0.00008319,0.00008224,0.00008226,23604399.00000000,1527465599999,1948.16297779,32750,11184932.00000000,923.63237812,0
2018-05-28,0.00008229,0.00008265,0.00007700,0.00007717,35056711.00000000,1527551999999,2806.61409699,48550,17763249.00000000,1424.99755615,0
2018-05-29,0.00007702,0.00008131,0.00007700,0.00008029,33907526.00000000,1527638399999,2688.13090752,50292,16336278.00000000,1295.24764280,0
2018-05-30,0.00008031,0.00008299,0.00007976,0.00008146,31054215.00000000,1527724799999,2523.61210062,44213,15345968.00000000,1247.35768332,0
2018-05-31,0.00008146,0.00008196,0.00008031,0.00008167,25866945.00000000,1527811199999,2099.43536593,37979,12756729.00000000,1035.42918030,0
2018-06-01,0.00008155,0.00008295,0.00008094,0.00008271,19738863.00000000,1527897599999,1614.84285304,32786,9509410.00000000,778.36608709,0
2018-06-02,0.00008262,0.00008492,0.00008211,0.00008428,23631905.00000000,1527983999999,1981.24699032,45163,10744582.00000000,900.34002766,0
2018-06-03,0.00008428,0.00008947,0.00008399,0.00008941,27125277.00000000,1528070399999,2325.62602039,52521,13846676.00000000,1188.05171100,0
2018-06-04,0.00008939,0.00009119,0.00008473,0.00008740,47149710.00000000,1528156799999,4160.45515921,78295,21827367.00000000,1925.54690926,0
2018-06-05,0.00008750,0.00008955,0.00008529,0.00008854,28851641.00000000,1528243199999,2541.98666868,48048,12712286.00000000,1120.07854013,0
2018-06-06,0.00008854,0.00008904,0.00008733,0.00008792,17913588.00000000,1528329599999,1579.46830189,30830,7987521.00000000,704.38807238,0
2018-06-07,0.00008799,0.00008910,0.00008759,0.00008814,19450490.00000000,1528415999999,1717.02977457,29896,10918238.00000000,964.09724044,0
2018-06-08,0.00008809,0.00008875,0.00008717,0.00008839,12881613.00000000,1528502399999,1131.57693879,24714,6300635.00000000,553.50758127,0
2018-06-09,0.00008839,0.00008870,0.00008711,0.00008767,9013917.00000000,1528588799999,792.07675968,18342,4857557.00000000,426.71446881,0
2018-06-10,0.00008777,0.00008819,0.00008253,0.00008595,34879707.00000000,1528675199999,2992.03616579,54482,16176538.00000000,1388.26347016,0
2018-06-11,0.00008603,0.00008730,0.00008423,0.00008708,23088004.00000000,1528761599999,1977.47533815,37226,10852852.00000000,929.15914149,0
2018-06-12,0.00008708,0.00008720,0.00008349,0.00008505,27189192.00000000,1528847999999,2323.12290366,40354,14502421.00000000,1239.51409704,0
2018-06-13,0.00008504,0.00008530,0.00008118,0.00008410,26503435.00000000,1528934399999,2202.93925119,39809,14168250.00000000,1178.87285514,0
2018-06-14,0.00008415,0.00008541,0.00008245,0.00008397,25883038.00000000,1529020799999,2176.46739281,43646,11942423.00000000,1004.68272613,0
2018-06-15,0.00008400,0.00008450,0.00008256,0.00008345,13396296.00000000,1529107199999,1116.88988598,25399,6361095.00000000,530.66391096,0
2018-06-16,0.00008335,0.00008361,0.00008111,0.00008218,10464585.00000000,1529193599999,861.26482892,22113,5080114.00000000,418.36891531,0
2018-06-17,0.00008206,0.00008239,0.00008029,0.00008160,9544177.00000000,1529279999999,777.02243327,19506,4114847.00000000,335.21992563,0
2018-06-18,0.00008168,0.00008175,0.00007932,0.00008026,38403900.00000000,1529366399999,3093.47381765,42155,21074656.00000000,1698.87388012,0
2018-06-19,0.00008016,0.00008232,0.00007991,0.00008137,30920200.00000000,1529452799999,2500.78724909,32739,16541225.00000000,1337.61021360,0
2018-06-20,0.00008139,0.00008176,0.00007960,0.00007982,33428787.00000000,1529539199999,2682.45457066,30694,17767199.00000000,1426.14521993,0
2018-06-21,0.00007982,0.00008091,0.00007906,0.00007964,33049500.00000000,1529625599999,2641.11321537,31693,17752960.00000000,1418.72530147,0
2018-06-22,0.00007961,0.00008086,0.00007866,0.00007979,46236622.00000000,1529711999999,3684.72640378,47462,25566338.00000000,2037.98988196,0
2018-06-23,0.00007979,0.00008038,0.00007870,0.00007958,33595450.00000000,1529798399999,2665.32569566,29295,19143985.00000000,1519.05399900,0
2018-06-24,0.00007958,0.00008013,0.00007608,0.00007727,43454665.00000000,1529884799999,3381.67746150,48406,22403180.00000000,1743.99348156,0
2018-06-25,0.00007725,0.00007864,0.00007581,0.00007704,35294201.00000000,1529971199999,2725.53911363,33898,20747733.00000000,1603.03077232,0
2018-06-26,0.00007705,0.00007715,0.00007452,0.00007467,23044083.00000000,1530057599999,1756.25508309,21758,12202603.00000000,930.45882343,0
2018-06-27,0.00007456,0.00007695,0.00007435,0.00007665,32911455.00000000,1530143999999,2494.20630169,27786,17715488.00000000,1342.22543992,0
2018-06-28,0.00007665,0.00007687,0.00007500,0.00007605,33753927.00000000,1530230399999,2555.43933264,29612,18192306.00000000,1377.37297883,0
2018-06-29,0.00007605,0.00007630,0.00007230,0.00007308,41864153.00000000,1530316799999,3107.38485554,40396,21476619.00000000,1594.89529504,0
2018-06-30,0.00007314,0.00007540,0.00007222,0.00007320,41783666.00000000,1530403199999,3061.03748800,36556,21663179.00000000,1587.29024248,0
2018-07-01,0.00007321,0.00007323,0.00007145,0.00007271,34930422.00000000,1530489599999,2521.61675887,30277,17754382.00000000,1281.79599282,0
2018-07-02,0.00007262,0.00007461,0.00007159,0.00007410,44090287.00000000,1530575999999,3214.73906422,42965,22477593.00000000,1639.77856227,0
2018-07-03,0.00007401,0.00007814,0.00007361,0.00007428,52592791.00000000,1530662399999,3971.71510018,54283,28070104.00000000,2119.17786263,0
2018-07-04,0.00007436,0.00007583,0.00007349,0.00007453,34337375.00000000,1530748799999,2555.58617979,30143,18244663.00000000,1357.24834193,0
2018-07-05,0.00007455,0.00007518,0.00007234,0.00007305,38080221.00000000,1530835199999,2801.81819378,39527,20597152.00000000,1515.54090033,0
2018-07-06,0.00007294,0.00007314,0.00007103,0.00007215,37714607.00000000,1530921599999,2714.19189617,38480,20123323.00000000,1448.25369144,0
2018-07-07,0.00007226,0.00007228,0.00007080,0.00007185,30456495.00000000,1531007999999,2177.61738418,29049,16792220.00000000,1200.97208014,0
2018-07-08,0.00007180,0.00007224,0.00007100,0.00007136,34474559.00000000,1531094399999,2473.58487594,32337,18835205.00000000,1351.58619702,0
2018-07-09,0.00007134,0.00007153,0.00007006,0.00007097,35388271.00000000,1531180799999,2516.42912561,30642,18846016.00000000,1340.35374119,0
2018-07-10,0.00007097,0.00007110,0.00006960,0.00007028,39526680.00000000,1531267199999,2773.25286261,37619,23772476.00000000,1668.01060397,0
2018-07-11,0.00007029,0.00007063,0.00006979,0.00007048,34226282.00000000,1531353599999,2405.32392860,29580,18994714.00000000,1335.34141695,0
2018-07-12,0.00007049,0.00007065,0.00006974,0.00007007,34632809.00000000,1531439999999,2432.75147508,27851,16891403.00000000,1186.65825210,0
2018-07-13,0.00007003,0.00007131,0.00006987,0.00007045,36189491.00000000,1531526399999,2552.37104999,34776,19229943.00000000,1356.47190142,0
2018-07-14,0.00007042,0.00007044,0.00006987,0.00007011,29662157.00000000,1531612799999,2079.96751666,24860,15905625.00000000,1115.34849530,0
2018-07-15,0.00007012,0.00007054,0.00006980,0.00007028,27436282.00000000,1531699199999,1925.08297606,23670,14795139.00000000,1037.89411381,0
2018-07-16,0.00007037,0.00007185,0.00006975,0.00007175,43777575.00000000,1531785599999,3085.48142151,39908,23797983.00000000,1677.44204771,0
2018-07-17,0.00007166,0.00007176,0.00006855,0.00006929,47355009.00000000,1531871999999,3333.46955911,53895,24949150.00000000,1756.91721420,0
2018-07-18,0.00006916,0.00007005,0.00006501,0.00006626,59326595.00000000,1531958399999,4046.72410750,69108,32569347.00000000,2221.59582875,0
2018-07-19,0.00006624,0.00006637,0.00006353,0.00006382,44992845.00000000,1532044799999,2932.47661043,46656,24718927.00000000,1611.50878574,0
2018-07-20,0.00006386,0.00006410,0.00005860,0.00006068,46751674.00000000,1532131199999,2864.42852234,56297,26585965.00000000,1629.66338852,0
2018-07-21,0.00006067,0.00006247,0.00006013,0.00006150,34371612.00000000,1532217599999,2109.59821783,33208,19919288.00000000,1222.63733460,0
2018-07-22,0.00006147,0.00006162,0.00006058,0.00006065,34260650.00000000,1532303999999,2091.78280879,28808,17185723.00000000,1049.57919340,0
2018-07-23,0.00006064,0.00006081,0.00005729,0.00005764,37802999.00000000,1532390399999,2217.30152696,40421,20423143.00000000,1197.18618238,0
2018-07-24,0.00005763,0.00005797,0.00005385,0.00005451,52814173.00000000,1532476799999,2966.52898207,55853,27980573.00000000,1572.73194497,0
2018-07-25,0.00005451,0.00005767,0.00005420,0.00005620,51667082.00000000,1532563199999,2879.77377894,49883,28188781.00000000,1570.50302457,0
2018-07-26,0.00005628,0.00005702,0.00005568,0.00005669,39740361.00000000,1532649599999,2235.50217841,39003,21617048.00000000,1216.23694911,0
2018-07-27,0.00005672,0.00005720,0.00005537,0.00005560,39638254.00000000,1532735999999,2236.13548189,36829,22379002.00000000,1263.01191312,0
2018-07-28,0.00005564,0.00005575,0.00005510,0.00005560,32343510.00000000,1532822399999,1792.38405078,27141,19237731.00000000,1066.33925367,0
2018-07-29,0.00005547,0.00005565,0.00005493,0.00005524,29965632.00000000,1532908799999,1654.71617087,24382,15916319.00000000,878.98371372,0
2018-07-30,0.00005524,0.00005590,0.00005419,0.00005461,38438387.00000000,1532995199999,2122.07920842,35092,20247676.00000000,1117.75210213,0
2018-07-31,0.00005462,0.00005688,0.00005385,0.00005629,32462563.00000000,1533081599999,1801.42550934,33790,16881361.00000000,937.07339256,0
2018-08-01,0.00005631,0.00006069,0.00005600,0.00005874,58467494.00000000,1533167999999,3420.10575305,55945,29787011.00000000,1742.73788277,0
2018-08-02,0.00005874,0.00005882,0.00005666,0.00005710,48470289.00000000,1533254399999,2794.72044078,36766,25922527.00000000,1494.90736930,0
2018-08-03,0.00005708,0.00006080,0.00005707,0.00005946,55353578.00000000,1533340799999,3281.67173115,51589,29690209.00000000,1759.98866939,0
2018-08-04,0.00005947,0.00006193,0.00005882,0.00006139,44131732.00000000,1533427199999,2660.54473600,39660,23145808.00000000,1395.36517788,0
2018-08-05,0.00006133,0.00006239,0.00006084,0.00006185,37213654.00000000,1533513599999,2292.22683606,39526,18167574.00000000,1119.20414300,0
2018-08-06,0.00006185,0.00006189,0.00005860,0.00005951,48442326.00000000,1533599999999,2947.25204362,46715,24865778.00000000,1513.62831826,0
2018-08-07,0.00005950,0.00005963,0.00005574,0.00005641,58494453.00000000,1533686399999,3383.87992932,54370,30747992.00000000,1780.28095266,0
2018-08-08,0.00005632,0.00005644,0.00005147,0.00005281,71641508.00000000,1533772799999,3832.16141193,72924,38602722.00000000,2064.89593020,0
2018-08-09,0.00005280,0.00005720,0.00005233,0.00005279,70544310.00000000,1533859199999,3797.83974123,65512,36355883.00000000,1959.09342767,0
2018-08-10,0.00005279,0.00005292,0.00005130,0.00005191,51880828.00000000,1533945599999,2705.14183171,46839,26906145.00000000,1403.22382146,0
2018-08-11,0.00005190,0.00005208,0.00004689,0.00004782,67403739.00000000,1534031999999,3282.98766835,58403,35670284.00000000,1737.45571456,0
2018-08-12,0.00004781,0.00004880,0.00004657,0.00004681,40005663.00000000,1534118399999,1913.20707237,35556,21194949.00000000,1013.06277662,0
2018-08-13,0.00004687,0.00004758,0.00004010,0.00004396,59003937.00000000,1534204799999,2724.29931275,52453,32252882.00000000,1491.49207835,0
2018-08-14,0.00004388,0.00004447,0.00004171,0.00004410,66789164.00000000,1534291199999,2879.16530595,59653,34686029.00000000,1495.77968745,0
2018-08-15,0.00004407,0.00004780,0.00004389,0.00004469,74089678.00000000,1534377599999,3351.71832806,65503,39863796.00000000,1803.78470060,0
2018-08-16,0.00004470,0.00004710,0.00004408,0.00004629,50167450.00000000,1534463999999,2289.73880274,48087,28820546.00000000,1315.78192756,0
2018-08-17,0.00004623,0.00005724,0.00004609,0.00005585,92334158.00000000,1534550399999,4628.36658204,91514,47675686.00000000,2386.44933356,0
2018-08-18,0.00005589,0.00005635,0.00004952,0.00005149,76215142.00000000,1534636799999,3987.07837906,77189,40501514.00000000,2117.45217338,0
2018-08-19,0.00005149,0.00005469,0.00004990,0.00005279,60601205.00000000,1534723199999,3186.99900923,56954,34050402.00000000,1790.24290855,0
2018-08-20,0.00005279,0.00005391,0.00005001,0.00005035,55803983.00000000,1534809599999,2911.11466493,53451,30187173.00000000,1575.46356696,0
2018-08-21,0.00005025,0.00005252,0.00005008,0.00005157,46782008.00000000,1534895999999,2397.97020494,41463,25306619.00000000,1297.37048309,0
2018-08-22,0.00005150,0.00005198,0.00004912,0.00005012,58125163.00000000,1534982399999,2948.55411728,47201,30404217.00000000,1542.27777231,0
2018-08-23,0.00005005,0.00005071,0.00004914,0.00005005,47126530.00000000,1535068799999,2353.09627114,37346,25340763.00000000,1265.34779299,0
2018-08-24,0.00005001,0.00005016,0.00004814,0.00004880,48689133.00000000,1535155199999,2399.59013711,38982,27685645.00000000,1364.22042315,0
2018-08-25,0.00004879,0.00004905,0.00004826,0.00004858,38089307.00000000,1535241599999,1853.78767546,32083,18877260.00000000,918.91237153,0
2018-08-26,0.00004857,0.00004882,0.00004805,0.00004817,41646949.00000000,1535327999999,2017.14898485,34431,22231314.00000000,1076.91620858,0
2018-08-27,0.00004821,0.00004977,0.00004816,0.00004912,52520111.00000000,1535414399999,2566.98541807,44962,26640913.00000000,1302.28368416,0
2018-08-28,0.00004919,0.00005028,0.00004860,0.00004960,61951854.00000000,1535500799999,3064.13430166,54509,32199651.00000000,1592.69569884,0
2018-08-29,0.00004962,0.00004994,0.00004802,0.00004896,52591809.00000000,1535587199999,2583.74495335,46454,27887580.00000000,1370.00820255,0
2018-08-30,0.00004902,0.00004915,0.00004722,0.00004792,53115275.00000000,1535673599999,2550.90620935,42612,28333788.00000000,1360.37788171,0
2018-08-31,0.00004796,0.00005190,0.00004400,0.00004772,49725666.00000000,1535759999999,2370.38891165,40825,24958551.00000000,1191.81014594,0
2018-09-01,0.00004774,0.00004900,0.00004763,0.00004815,52973974.00000000,1535846399999,2555.41562014,46570,27029760.00000000,1304.21420814,0
2018-09-02,0.00004817,0.00004830,0.00004652,0.00004690,43722476.00000000,1535932799999,2065.53143332,47125,22877075.00000000,1081.08596723,0
2018-09-03,0.00004688,0.00004705,0.00004590,0.00004611,36732752.00000000,1536019199999,1704.07437426,42047,18972716.00000000,880.19086238,0
2018-09-04,0.00004612,0.00004630,0.00004470,0.00004501,42607659.00000000,1536105599999,1945.84980306,46582,20745830.00000000,947.25620435,0
2018-09-05,0.00004501,0.00004528,0.00004105,0.00004161,67702066.00000000,1536191999999,2916.53298402,75763,34055462.00000000,1467.24808892,0
2018-09-06,0.00004155,0.00004718,0.00004154,0.00004632,81966049.00000000,1536278399999,3679.71029915,77520,42005181.00000000,1885.34545541,0
2018-09-07,0.00004631,0.00004678,0.00004444,0.00004485,55630921.00000000,1536364799999,2531.39475573,51357,27831195.00000000,1266.24226255,0
2018-09-08,0.00004486,0.00004547,0.00004386,0.00004474,40467579.00000000,1536451199999,1815.64160969,38863,18679227.00000000,837.24632829,0
2018-09-09,0.00004470,0.00004538,0.00004390,0.00004425,39934596.00000000,1536537599999,1777.83326848,41197,20256302.00000000,901.74271683,0
2018-09-10,0.00004427,0.00004467,0.00004160,0.00004276,46121174.00000000,1536623999999,1985.99335239,43423,23906110.00000000,1030.13417767,0
2018-09-11,0.00004278,0.00004345,0.00004077,0.00004176,51237176.00000000,1536710399999,2148.58792661,45165,24550879.00000000,1028.69368169,0
2018-09-12,0.00004181,0.00004330,0.00004077,0.00004255,55760034.00000000,1536796799999,2332.92272593,49875,28762387.00000000,1203.74221918,0
2018-09-13,0.00004253,0.00004390,0.00004185,0.00004304,63544793.00000000,1536883199999,2719.58722944,52537,31424085.00000000,1345.38421367,0
2018-09-14,0.00004303,0.00004343,0.00004226,0.00004265,48572104.00000000,1536969599999,2083.73285054,43618,23443796.00000000,1005.83868768,0
2018-09-15,0.00004261,0.00004341,0.00004252,0.00004307,17054106.00000000,1537055999999,733.44282200,18882,8539609.00000000,367.33375178,0
2018-09-16,0.00004306,0.00004340,0.00004252,0.00004324,44381638.00000000,1537142399999,1909.79804087,34112,22313922.00000000,960.22763517,0
2018-09-17,0.00004325,0.00004377,0.00004275,0.00004330,62699356.00000000,1537228799999,2712.85327024,45357,33174029.00000000,1435.71257985,0
2018-09-18,0.00004331,0.00005290,0.00004311,0.00005043,165930678.00000000,1537315199999,8112.83655625,130842,87404227.00000000,4271.54811840,0
2018-09-19,0.00005037,0.00005290,0.00004960,0.00005109,120132750.00000000,1537401599999,6148.02558985,89401,65385424.00000000,3347.65520699,0
2018-09-20,0.00005112,0.00007575,0.00005036,0.00006918,271507776.00000000,1537487999999,16796.07705036,225900,142019261.00000000,8762.17616583,0
2018-09-21,0.00006917,0.00011750,0.00006555,0.00008340,696095217.00000000,1537574399999,58867.35447722,614579,346934960.00000000,29316.30330619,0
2018-09-22,0.00008347,0.00009320,0.00007278,0.00008533,361320991.00000000,1537660799999,30244.78074695,309045,177731486.00000000,14890.14856977,0
2018-09-23,0.00008523,0.00008924,0.00008250,0.00008535,152070789.00000000,1537747199999,13028.70167230,126669,78920601.00000000,6765.40922596,0
2018-09-24,0.00008533,0.00008679,0.00007353,0.00007485,146458119.00000000,1537833599999,11737.71318441,129306,72484598.00000000,5820.31372634,0
2018-09-25,0.00007483,0.00008527,0.00006820,0.00008153,256571707.00000000,1537919999999,18967.97827159,201129,131045620.00000000,9688.28128475,0
2018-09-26,0.00008155,0.00008779,0.00007576,0.00007934,290187167.00000000,1538006399999,23718.55580466,255630,144303057.00000000,11809.77214599,0
2018-09-27,0.00007933,0.00008316,0.00007868,0.00008119,124806436.00000000,1538092799999,10115.77402021,118828,65687883.00000000,5325.02044456,0
2018-09-28,0.00008119,0.00008255,0.00007770,0.00008149,110457904.00000000,1538179199999,8855.53231400,106478,55793544.00000000,4476.20522193,0
2018-09-29,0.00008150,0.00009081,0.00008068,0.00008627,154420786.00000000,1538265599999,13227.21393881,146337,76745447.00000000,6573.99043931,0
2018-09-30,0.00008627,0.00009369,0.00008518,0.00008791,172355466.00000000,1538351999999,15394.88747819,166623,85643854.00000000,7652.65416300,0
2018-10-01,0.00008791,0.00009088,0.00008114,0.00008737,185981824.00000000,1538438399999,16102.25389268,184660,92739479.00000000,8043.07638944,0
2018-10-02,0.00008742,0.00008765,0.00007900,0.00007921,118326775.00000000,1538524799999,9951.65449582,122211,58967429.00000000,4962.52327682,0
2018-10-03,0.00007926,0.00008280,0.00007800,0.00008134,99432394.00000000,1538611199999,8011.47952106,98315,49494878.00000000,3989.40272842,0
2018-10-04,0.00008131,0.00008330,0.00007998,0.00008030,66939529.00000000,1538697599999,5452.63024260,67738,33683905.00000000,2744.85543523,0
2018-10-05,0.00008025,0.00008046,0.00007738,0.00007850,78119672.00000000,1538783999999,6161.55613388,76222,38025936.00000000,2999.51337924,0
2018-10-06,0.00007850,0.00007899,0.00007112,0.00007422,104474049.00000000,1538870399999,7822.56448488,98480,49273810.00000000,3686.99376794,0
2018-10-07,0.00007423,0.00007450,0.00007150,0.00007305,75954192.00000000,1538956799999,5504.65646784,69362,38091090.00000000,2761.07715623,0
2018-10-08,0.00007304,0.00007488,0.00007261,0.00007392,75716640.00000000,1539043199999,5591.64123019,71884,38881017.00000000,2871.66059737,0
2018-10-09,0.00007392,0.00007395,0.00007117,0.00007236,62363881.00000000,1539129599999,4519.34663627,62935,31881037.00000000,2311.07670581,0
2018-10-10,0.00007237,0.00007237,0.00006981,0.00007027,47726055.00000000,1539215999999,3396.76915060,54149,23525481.00000000,1674.56967661,0
2018-10-11,0.00007030,0.00007057,0.00006077,0.00006120,126189301.00000000,1539302399999,8281.08525260,120512,62227836.00000000,4088.94878412,0
2018-10-12,0.00006120,0.00007070,0.00006077,0.00006681,122551639.00000000,1539388799999,8205.17167521,116730,62282420.00000000,4171.80811756,0
2018-10-13,0.00006679,0.00006800,0.00006578,0.00006676,45290568.00000000,1539475199999,3026.33512014,46299,22509118.00000000,1504.09595869,0
2018-10-14,0.00006676,0.00006746,0.00006382,0.00006471,30091122.00000000,1539561599999,1995.62900830,34885,14934977.00000000,991.68605617,0
2018-10-15,0.00006460,0.00006900,0.00006320,0.00006836,122477505.00000000,1539647999999,8208.50907199,119569,64621296.00000000,4331.11023699,0
2018-10-16,0.00006836,0.00007205,0.00006782,0.00007164,107731204.00000000,1539734399999,7527.08833820,95788,55865530.00000000,3901.45952060,0
2018-10-17,0.00007160,0.00007359,0.00007050,0.00007180,97042280.00000000,1539820799999,6963.03041914,88914,50119040.00000000,3596.01428692,0
2018-10-18,0.00007179,0.00007290,0.00006890,0.00007073,84863246.00000000,1539907199999,6036.03036398,75326,44267962.00000000,3148.45601466,0
2018-10-19,0.00007072,0.00007134,0.00006968,0.00007058,47360563.00000000,1539993599999,3334.77953587,43911,26331749.00000000,1854.66643114,0
2018-10-20,0.00007059,0.00007195,0.00007008,0.00007104,61699779.00000000,1540079999999,4387.88812015,48500,32118774.00000000,2284.65387434,0
2018-10-21,0.00007106,0.00007151,0.00007030,0.00007053,45580575.00000000,1540166399999,3233.10669752,38997,24851376.00000000,1763.20499918,0
2018-10-22,0.00007049,0.00007077,0.00006955,0.00007016,45886544.00000000,1540252799999,3221.32098094,39932,23557367.00000000,1654.12134626,0
2018-10-23,0.00007016,0.00007422,0.00006791,0.00007175,92169760.00000000,1540339199999,6528.69494847,91951,43054717.00000000,3047.39330037,0
2018-10-24,0.00007171,0.00007264,0.00007020,0.00007068,52805450.00000000,1540425599999,3769.04582483,56089,26630080.00000000,1901.15874278,0
2018-10-25,0.00007068,0.00007217,0.00007012,0.00007105,43247735.00000000,1540511999999,3070.66268035,47046,22126711.00000000,1571.15640224,0
2018-10-26,0.00007105,0.00007153,0.00007025,0.00007134,39249849.00000000,1540598399999,2790.77781564,38216,19395125.00000000,1379.39006972,0
2018-10-27,0.00007133,0.00007156,0.00007030,0.00007073,36491266.00000000,1540684799999,2586.09335686,36743,17727969.00000000,1256.33776744,0
2018-10-28,0.00007071,0.00007189,0.00007054,0.00007158,31580104.00000000,1540771199999,2242.65596316,32911,16160786.00000000,1147.53994506,0
2018-10-29,0.00007159,0.00007178,0.00006872,0.00007014,51011480.00000000,1540857599999,3588.85110245,49830,24787211.00000000,1744.52183457,0
2018-10-30,0.00007016,0.00007148,0.00006998,0.00007069,41832772.00000000,1540943999999,2952.10886366,41556,22669301.00000000,1600.48602980,0
2018-10-31,0.00007070,0.00007183,0.00006999,0.00007126,47875928.00000000,1541030399999,3385.73704002,43627,24216649.00000000,1713.35183706,0
2018-11-01,0.00007125,0.00007213,0.00007077,0.00007190,42357124.00000000,1541116799999,3022.77739932,40365,22716305.00000000,1621.51520193,0
2018-11-02,0.00007190,0.00007279,0.00007148,0.00007194,49066012.00000000,1541203199999,3535.82628181,47839,24948136.00000000,1798.28169423,0
2018-11-03,0.00007190,0.00007212,0.00007131,0.00007159,35190455.00000000,1541289599999,2523.90373799,30943,17395956.00000000,1247.92673855,0
2018-11-04,0.00007159,0.00007376,0.00007067,0.00007246,69345566.00000000,1541375999999,4989.91019399,69559,36877470.00000000,2652.32523587,0
2018-11-05,0.00007246,0.00007820,0.00007154,0.00007770,116585959.00000000,1541462399999,8719.65243723,118853,58529503.00000000,4376.29947517,0
2018-11-06,0.00007764,0.00008729,0.00007745,0.00008522,266660083.00000000,1541548799999,21940.18196784,286133,136387381.00000000,11223.20222546,0
2018-11-07,0.00008514,0.00008524,0.00008017,0.00008214,134167504.00000000,1541635199999,10977.80283333,163721,68209614.00000000,5579.87521538,0
2018-11-08,0.00008214,0.00008285,0.00007615,0.00007671,120886264.00000000,1541721599999,9553.92197085,144698,58938331.00000000,4658.85924871,0
2018-11-09,0.00007671,0.00008050,0.00007658,0.00007861,81785173.00000000,1541807999999,6428.30116170,93207,41868210.00000000,3291.20699715,0
2018-11-10,0.00007861,0.00008024,0.00007826,0.00007920,50766858.00000000,1541894399999,4017.21855834,62747,25462091.00000000,2015.06438620,0
2018-11-11,0.00007921,0.00007957,0.00007815,0.00007904,34961543.00000000,1541980799999,2758.61741246,45279,16890583.00000000,1332.83827406,0
2018-11-12,0.00007910,0.00008283,0.00007843,0.00008127,79810242.00000000,1542067199999,6440.59153570,94125,40668606.00000000,3281.56539902,0
2018-11-13,0.00008126,0.00008283,0.00007920,0.00008014,99355788.00000000,1542153599999,8066.59562828,120863,51364418.00000000,4170.90307698,0
2018-11-14,0.00008016,0.00008274,0.00007200,0.00008185,141109267.00000000,1542239999999,11069.75644908,153458,69065041.00000000,5421.89456339,0
2018-11-15,0.00008188,0.00008608,0.00007892,0.00008496,161404434.00000000,1542326399999,13254.17942519,191403,83725772.00000000,6880.31047234,0
2018-11-16,0.00008491,0.00008587,0.00008333,0.00008462,104853590.00000000,1542412799999,8855.74368265,131683,54518130.00000000,4605.24176641,0
2018-11-17,0.00008462,0.00008991,0.00008416,0.00008860,113821185.00000000,1542499199999,9886.17290278,133770,59562356.00000000,5170.73350208,0
2018-11-18,0.00008857,0.00009357,0.00008790,0.00009115,168012252.00000000,1542585599999,15300.38136827,199182,82892983.00000000,7548.17507909,0
2018-11-19,0.00009114,0.00010113,0.00008731,0.00009818,238436748.00000000,1542671999999,22393.56735604,264444,124140507.00000000,11664.79862229,0
2018-11-20,0.00009819,0.00010523,0.00008980,0.00009703,289660397.00000000,1542758399999,28659.72404840,328888,145454425.00000000,14409.57801481,0
